Geoff Swaim,DAL,TE,0.323112927,0.295,0.339239826,77
Darius Jennings,NYJ,WR,0.323,0.323,0.323,153
James Develin,NE,RB,0.321844311,0.18,0.456977508,104
Peyton Barber,TB,RB,0.32,0,0.257395349,105
Eric Weems,TEN,WR,0.315797398,0.01,0.639707275,154
Travaris Cadet,NYJ,RB,0.31,0,0.249351744,106
D.J. Foster,ARI,RB,0.3,0,0.24130814,107
Paxton Lynch,DEN,QB,0.298,0,0.239699419,32
Dan Vitale,CLE,RB,0.297986627,0.1,0.422153495,108
MarQueis Gray,MIA,TE,0.29577266,0.22,0.343293313,78
David Fluellen,TEN,RB,0.293774146,0.24,0.32749848,109
Taiwan Jones,BUF,RB,0.292745914,0.15,0.334542249,110
Cody Latimer,DEN,WR,0.29,0,0.233264535,155
Joe Callahan,GB,QB,0.286808915,0.024,0.451628936,33
Quan Bray,IND,WR,0.2845,0.12,0.3832,156
Xavier Grimble,PIT,TE,0.284306092,0.21,0.330906991,79
Cody Kessler,CLE,QB,0.276137593,0.076,0.401653435,34
Ifeanyi Momah,ARI,WR,0.27,0.27,0.27,157
KaDeem Carey,FA,RB,0.27,0,0.217177326,111
Darrius Heyward-Bey,PIT,WR,0.267827345,0.02,0.397475,158
Noah Brown,DAL,WR,0.263120357,0,0.31844186,159
Eric Saubert,ATL,TE,0.26164636,0.232,0.278652907,80
Tre Madden,SEA,RB,0.259093611,0,0.421583587,112
Ryan Fitzpatrick,TB,QB,0.25392214,0.154,0.316588085,35
Sean Mannion,LAR,QB,0.250438039,0.024,0.392448146,36
Brittan Golden,ARI,WR,0.249065379,0.23,0.261022188,160
Victor Bolden,SF,WR,0.244,-0.09,0.4444,161
Niles Paul,WAS,TE,0.242282318,0.145,0.303292705,81
Nathan Peterman,BUF,QB,0.23635899,0.024,0.369539453,37
Nick Foles,PHI,QB,0.235476374,0.116,0.310405714,38
Joe Webb,BUF,QB,0.235292125,0.02,0.370312097,39
Jim Dray,FA,TE,0.23,0,0.185002907,82
Brian Hoyer,SF,QB,0.228968796,0.096,0.312359878,40
EJ Manuel,OAK,QB,0.228771768,0.074,0.325836535,41
Luke Stocker,TB,TE,0.226175334,0.19,0.248862614,83
Daniel Lasco,NO,RB,0.22,0,0.176959302,113
Jimmy Garoppolo,NE,QB,0.215295097,0.044,0.322722432,42
Ryan Hewitt,CIN,TE,0.21,0,0.168915698,84
Landry Jones,PIT,QB,0.209624368,0.044,0.313495319,43
Mike Glennon,CHI,QB,0.205857355,0.068,0.292314286,44
Lee Smith,OAK,TE,0.205643388,0.19,0.215454103,85
Sean McGrath,LAC,TE,0.204528975,0.14,0.244998176,86
Geno Smith,NYG,QB,0.199980981,0.05,0.286086809,45
Patrick Mahomes,KC,QB,0.1956,0.1956,0.1956,46
Andy Janovich,DEN,RB,0.19288123,0.09,0.270641031,114
Zach Line,NO,RB,0.188893016,0.125,0.225545058,115
Scott Tolzien,IND,QB,0.187812779,0.048,0.275496049,47
Roosevelt Nix,PIT,RB,0.185945022,0.03,0.283745593,116
Geremy Davis,FA,WR,0.18,0,0.144784884,162
Trevor Davis,GB,WR,0.17927644,0.105334324,0.222931395,163
Derek Watt,LAC,RB,0.177598795,0.085334324,0.274555623,117
Logan Paulsen,SF,TE,0.17,0,0.136741279,87
Matt Moore,MIA,QB,0.169699257,0.06,0.2384969,48
Elijhaa Penny,ARI,RB,0.169632987,0,0.276017933,118
Anthony Sherman,KC,RB,0.164447106,0.144,0.184772036,119
Jeff Janis,GB,WR,0.155097797,-0.014665676,0.245731307,164
Blaine Gabbert,ARI,QB,0.146,0,0.117436628,49
Jacob Hollister,NE,TE,0.144,0.144,0.144,88
Chris Manhertz,CAR,TE,0.118791976,0,0.193292097,89
Brock Osweiler,DEN,QB,0.114396731,0.066,0.144748632,50
Keith Smith,DAL,RB,0.11,0.11,0.11,120
Bryce Petty,NYJ,QB,0.095571471,0.068,0.112862857,51
Chad Henne,JAC,QB,0.095079643,0.024,0.139657082,52
Ryan Mallett,BAL,QB,0.092077563,0.056,0.114703526,53
Austin Davis,SEA,QB,0.089180386,0.062,0.098272097,54
AJ McCarron,CIN,QB,0.071893611,0.0676,0.074356628,55
Kellen Moore,DAL,QB,0.071036553,0.02,0.103044012,56
Colt McCoy,WAS,QB,0.061526895,0.032,0.08004462,57
Matt Schaub,ATL,QB,0.058061813,0.052,0.061863465,58
Matt Cassel,TEN,QB,0.05553997,0.0216,0.075009535,59
Chase Daniel,NO,QB,0.048247251,0.024,0.06345386,60
Drew Stanton,ARI,QB,0.045616048,0.02,0.061681094,61
Matthew Slater,NE,WR,0.044983034,0,0.09527538,165
Derek Anderson,CAR,QB,0.036,0.02,0.032869767,62
Cardale Jones,LAC,QB,0.008,0,0.006434884,63
Cooper Rush,DAL,QB,0.004,0,0.003217442,64
Donnie Avery,FA,WR,0,0,0,166
Andre Caldwell,FA,WR,0,0,0,166
Harry Douglas,TEN,WR,0,0,0,166
Jerome Felton,FA,RB,0,0,0,121
Chris Johnson,FA,RB,0,0,0,121
Steve Johnson,FA,WR,0,0,0,166
Justin Forsett,FA,RB,0,0,0,121
Gary Barnidge,FA,TE,0,0,0,90
Danny Woodhead,BAL,RB,0,0,0,121
Tim Hightower,FA,RB,0,0,0,121
Marcel Reece,FA,RB,0,0,0,121
Rashad Jennings,FA,RB,0,0,0,121
Jordan Norwood,FA,WR,0,0,0,166
John Phillips,NO,TE,0,0,0,90
David Johnson,FA,TE,0,0,0,90
Cedric Peerman,CIN,RB,0,0,0,121
Mark Sanchez,CHI,QB,0,0,0,65
Brandon Gibson,NE,WR,0,0,0,166
Brandon Myers,FA,TE,0,0,0,90
Antone Smith,FA,RB,0,0,0,121
Will Johnson,NYG,RB,0,0,0,121
Julian Edelman,NE,WR,0,0,0,166
Sam Bradford,MIN,QB,0,0,0,65
Ryan Mathews,FA,RB,0,0,0,121
Dexter McCluster,FA,WR,0,0,0,166
James Starks,FA,RB,0,0,0,121
Clay Harbor,NO,TE,0,0,0,90
Dennis Pitta,FA,TE,0,0,0,90
Marcus Easley,BUF,WR,0,0,0,166
Marc Mariani,FA,WR,0,0,0,166
Charles Clay,BUF,TE,0,0,0,90
Dwayne Harris,NYG,WR,0,0,0,166
Colin Kaepernick,FA,QB,0,0,0,65
Matt Asiata,FA,RB,0,0,0,121
Shaun Draughn,FA,RB,0,0,0,121
Stevan Ridley,FA,RB,0,0,0,121
Greg Olsen,CAR,TE,0,0,0,90
Brandon Marshall,NYG,WR,0,0,0,166
DeAngelo Williams,FA,RB,0,0,0,121
David Ausberry,FA,TE,0,0,0,90
Shayne Graham,FA,K,0,0,0,31
Sebastian Janikowski,OAK,K,0,0,0,31
Shaun Hill,FA,QB,0,0,0,65
Tony Romo,FA,QB,0,0,0,65
Anquan Boldin,FA,WR,0,0,0,166
Luke McCown,FA,QB,0,0,0,65
John Kuhn,FA,RB,0,0,0,121
Aaron Rodgers,GB,QB,0,0,0,65
Mike Nugent,FA,K,0,0,0,31
Vincent Jackson,FA,WR,0,0,0,166
Darren Sproles,PHI,RB,0,0,0,121
Kellen Clemens,LAC,QB,0,0,0,65
Nick Folk,FA,K,0,0,0,31
Dan Carpenter,FA,K,0,0,0,31
Kellen Davis,FA,TE,0,0,0,90
Victor Cruz,FA,WR,0,0,0,166
Jeff Cumberland,FA,TE,0,0,0,90
Andrew Hawkins,FA,WR,0,0,0,166
Jeremy Ross,FA,WR,0,0,0,166
DuJuan Harris,FA,RB,0,0,0,121
Brandon Bolden,NE,RB,0,0,0,121
Ladarius Green,FA,TE,0,0,0,90
Ryan Tannehill,MIA,QB,0,0,0,65
Brandon Weeden,TEN,QB,0,0,0,65
Andrew Luck,IND,QB,0,0,0,65
Robert Griffin,FA,QB,0,0,0,65
Justin Blackmon,FA,WR,0,0,0,166
Cory Harkey,FA,TE,0,0,0,90
Ronnie Hillman,FA,RB,0,0,0,121
Robert Turbin,IND,RB,0,0,0,121
Rueben Randle,FA,WR,0,0,0,166
Austin Johnson,FA,RB,0,0,0,121
Jonathan Grimes,FA,RB,0,0,0,121
Daryl Richardson,FA,RB,0,0,0,121
Alex Tanney,FA,QB,0,0,0,65
Derrick Coleman,ATL,RB,0,0,0,121
Matt Simms,FA,QB,0,0,0,65
Greg Scruggs,NE,TE,0,0,0,90
Joe Banyard,BUF,RB,0,0,0,121
Dominique Jones,FA,TE,0,0,0,90
Brenton Bersin,CAR,WR,0,0,0,166
Cooper Helfet,OAK,TE,0,0,0,90
Brandon Bostick,FA,TE,0,0,0,90
Josh Gordon,CLE,WR,0,0,0,166
Larry Donnell,FA,TE,0,0,0,90
Chris Gragg,NYJ,TE,0,0,0,90
Cobi Hamilton,FA,WR,0,0,0,166
Dustin Hopkins,WAS,K,0,0,0,31
Quinton Patton,FA,WR,0,0,0,166
Denard Robinson,FA,RB,0,0,0,121
Matt Barkley,FA,QB,0,0,0,65
Stepfan Taylor,FA,RB,0,0,0,121
Christine Michael,IND,RB,0,0,0,121
Caleb Sturgis,PHI,K,0,0,0,31
Ryan Nassib,FA,QB,0,0,0,65
Mychal Rivera,JAC,TE,0,0,0,90
Marlon Brown,DEN,WR,0,0,0,166
Fozzy Whittaker,CAR,RB,0,0,0,121
Tyler Eifert,CIN,TE,0,0,0,90
Stedman Bailey,FA,WR,0,0,0,166
Tyler Bray,KC,QB,0,0,0,65
Knile Davis,FA,RB,0,0,0,121
Josh Boyce,FA,WR,0,0,0,166
Spencer Ware,KC,RB,0,0,0,121
Gavin Escobar,FA,TE,0,0,0,90
Corey Fuller,NO,WR,0,0,0,166
Charles Johnson,CAR,WR,0,0,0,166
Ryan Griffin,TB,QB,0,0,0,65
Brian Leonhardt,OAK,TE,0,0,0,90
Frankie Hammond,FA,WR,0,0,0,166
Eric Rogers,FA,WR,0,0,0,166
George Winn,NYG,RB,0,0,0,121
Rashad Ross,FA,WR,0,0,0,166
Khiry Robinson,FA,RB,0,0,0,121
Jordan Gay,FA,K,0,0,0,31
Matt McGloin,FA,QB,0,0,0,65
Teddy Bridgewater,MIN,QB,0,0,0,65
Jace Amaro,FA,TE,0,0,0,90
Odell Beckham,NYG,WR,0,0,0,166
Tre Mason,FA,RB,0,0,0,121
Allen Robinson,JAC,WR,0,0,0,166
Andre Williams,LAC,RB,0,0,0,121
Storm Johnson,FA,RB,0,0,0,121
Aaron Murray,FA,QB,0,0,0,65
Dri Archer,FA,RB,0,0,0,121
Zach Mettenberger,FA,QB,0,0,0,65
Walt Powell,FA,WR,0,0,0,166
Tyler Gaffney,JAC,RB,0,0,0,121
Terrance West,BAL,RB,0,0,0,121
Bishop Sankey,MIN,RB,0,0,0,121
Kevin Norwood,NYG,WR,0,0,0,166
Lorenzo Taliaferro,FA,RB,0,0,0,121
Josh Huff,FA,WR,0,0,0,166
Zach Hocker,FA,K,0,0,0,31
Matt Hazel,IND,WR,0,0,0,166
Crockett Gillmore,FA,TE,0,0,0,90
Quincy Enunwa,NYJ,WR,0,0,0,166
Isaiah Burse,LAC,WR,0,0,0,166
Jeremy Butler,BUF,WR,0,0,0,166
Jonathan Krause,FA,WR,0,0,0,166
Freddie Martino,FA,WR,0,0,0,166
Justin Perillo,FA,TE,0,0,0,90
Connor Shaw,FA,QB,0,0,0,65
Juwan Thompson,FA,RB,0,0,0,121
Charcandrick West,KC,RB,0,0,0,121
Seantavius Jones,FA,WR,0,0,0,166
Stephen Morris,FA,QB,0,0,0,65
Asante Cleveland,LAC,TE,0,0,0,90
Javontee Herndon,FA,WR,0,0,0,166
Antonio Andrews,FA,RB,0,0,0,121
George Atkinson,FA,RB,0,0,0,121
Kapri Bibbs,FA,RB,0,0,0,121
Philly Brown,FA,WR,0,0,0,166
Darrin Reaves,FA,RB,0,0,0,121
RaShaun Allen,SEA,TE,0,0,0,90
Senorise Perry,MIA,RB,0,0,0,121
Cairo Santos,FA,K,0,0,0,31
Fitzgerald Toussaint,FA,RB,0,0,0,121
Glenn Winston,CLE,RB,0,0,0,121
Jerome Cunningham,FA,TE,0,0,0,90
Garrett Grayson,FA,QB,0,0,0,65
David Cobb,FA,RB,0,0,0,121
Jeremy Langford,BAL,RB,0,0,0,121
Karlos Williams,FA,RB,0,0,0,121
MyCole Pruitt,FA,TE,0,0,0,90
DeVante Parker,MIA,WR,0,0,0,166
Dezmin Lewis,FA,WR,0,0,0,166
Keith Mumphery,FA,WR,0,0,0,166
Kenny Bell,BAL,WR,0,0,0,166
Rashad Greene,JAC,WR,0,0,0,166
Gerald Christian,FA,TE,0,0,0,90
DaRon Brown,KC,WR,0,0,0,166
Dorial Green-Beckham,FA,WR,0,0,0,166
Breshad Perriman,BAL,WR,0,0,0,166
Stefon Diggs,MIN,WR,0,0,0,166
Marcus Murphy,FA,RB,0,0,0,121
Mario Alford,FA,WR,0,0,0,166
Chris Conley,KC,WR,0,0,0,166
Jason Myers,FA,K,0,0,0,31
Kennard Backman,FA,TE,0,0,0,90
David Johnson,ARI,RB,0,0,0,121
Mike Davis,FA,RB,0,0,0,121
Rory Anderson,SF,TE,0,0,0,90
Damiere Byrd,CAR,WR,0,0,0,166
John Crockett,FA,RB,0,0,0,121
Matt Lengel,FA,TE,0,0,0,90
Cameron Meredith,CHI,WR,0,0,0,166
Andrew Franks,FA,K,0,0,0,31
Chris Harper,FA,WR,0,0,0,166
Jordan Leslie,CLE,WR,0,0,0,166
Wes Saxton,WAS,TE,0,0,0,90
Rannell Hall,CLE,WR,0,0,0,166
Bradley Marquez,LAR,WR,0,0,0,166
E.J. Bibbs,FA,TE,0,0,0,90
Mike Meyer,FA,K,0,0,0,31
Mack Brown,WAS,RB,0,0,0,121
Donteea Dye,FA,WR,0,0,0,166
Malcolm Mitchell,NE,WR,0,0,0,166
Jonathan Williams,FA,RB,0,0,0,121
Kenneth Dixon,BAL,RB,0,0,0,121
Jeff Driskel,CIN,QB,0,0,0,65
Kevin Hogan,CLE,QB,0,0,0,65
Connor Cook,OAK,QB,0,0,0,65
Corey Coleman,CLE,WR,0,0,0,166
Kolby Listenbee,FA,WR,0,0,0,166
Keenan Reynolds,FA,WR,0,0,0,166
Aaron Burbridge,SF,WR,0,0,0,166
Brandon Allen,LAR,QB,0,0,0,65
Jordan Payton,FA,WR,0,0,0,166
Roberto Aguayo,FA,K,0,0,0,31
Christian Hackenberg,NYJ,QB,0,0,0,65
Nate Sudfeld,WAS,QB,0,0,0,65
Keith Marshall,WAS,RB,0,0,0,121
Kelvin Taylor,FA,RB,0,0,0,121
Demarcus Ayers,FA,WR,0,0,0,166
Tyler Boyd,CIN,WR,0,0,0,166
Kenny Lawler,FA,WR,0,0,0,166
Charone Peake,NYJ,WR,0,0,0,166
Thomas Duarte,MIA,TE,0,0,0,90
Temarrick Hemingway,LAR,TE,0,0,0,90
Beau Sandland,FA,TE,0,0,0,90
Daniel Braverman,FA,WR,0,0,0,166
Devin Lucien,FA,WR,0,0,0,166
Devin Fuller,ATL,WR,0,0,0,166
Moritz Boehringer,FA,WR,0,0,0,166
Darius Jackson,CLE,RB,0,0,0,121
Rico Gathers,DAL,TE,0,0,0,90
Zac Brooks,FA,RB,0,0,0,121
Mekale McKay,FA,WR,0,0,0,166
Maurice Harris,WAS,WR,0,0,0,166
Josh Ferguson,IND,RB,0,0,0,121
Joe Kerridge,GB,RB,0,0,0,121
Joshua Perkins,FA,TE,0,0,0,90
Brandon Wilds,FA,RB,0,0,0,121
Jace Billingsley,FA,WR,0,0,0,166
Trevone Boykin,FA,QB,0,0,0,65
Ben Braunecker,FA,TE,0,0,0,90
Tra Carson,CIN,RB,0,0,0,121
Alan Cross,TB,RB,0,0,0,121
Alan Cross,TB,TE,0,0,0,90
Aaron Green,FA,RB,0,0,0,121
Glenn Gronkowski,FA,RB,0,0,0,121
Don Jackson,FA,RB,0,0,0,121
Andy Jones,FA,WR,0,0,0,166
Marshall Koehn,FA,K,0,0,0,31
Jalin Marshall,FA,WR,0,0,0,166
Marquez North,FA,WR,0,0,0,166
Jhurell Pressley,FA,RB,0,0,0,121
Kalif Raymond,FA,WR,0,0,0,166
Rashawn Scott,MIA,WR,0,0,0,166
Joel Stave,FA,QB,0,0,0,65
Brandon Burks,FA,RB,0,0,0,121
Chris Hubert,ARI,WR,0,0,0,166
Kenneth Farrow,LAC,RB,0,0,0,121
Ryan OMalley,OAK,TE,0,0,0,90
Dom Williams,PHI,WR,0,0,0,166
Byron Marshall,FA,WR,0,0,0,166
Keyarris Garrett,FA,WR,0,0,0,166
Devon Johnson,FA,RB,0,0,0,121
Jake Lampman,FA,WR,0,0,0,166
Troymaine Pope,FA,RB,0,0,0,121
Corey Davis,TEN,WR,0,0,0,166
Jake Butt,DEN,TE,0,0,0,90
Chad Kelly,DEN,QB,0,0,0,65
Jordan Leggett,NYJ,TE,0,0,0,90
Davis Webb,NYG,QB,0,0,0,65
Joe Williams,SF,RB,0,0,0,121
Jeremy McNichols,FA,RB,0,0,0,121
Dalvin Cook,MIN,RB,0,0,0,121
Carlos Henderson,DEN,WR,0,0,0,166
Bucky Hodges,FA,TE,0,0,0,90
Isaiah Ford,MIA,WR,0,0,0,166
Malachi Dupre,FA,WR,0,0,0,166
Elijah Hood,OAK,RB,0,0,0,121
Isaiah McKenzie,DEN,WR,0,0,0,166
Joshua Dobbs,PIT,QB,0,0,0,65
Sam Rogers,FA,RB,0,0,0,121
Robert Davis,FA,WR,0,0,0,166
T.J. Logan,ARI,RB,0,0,0,121
Brandon Wilson,FA,RB,0,0,0,121
Mo Alie-Cox,FA,TE,0,0,0,90
Devante Mays,GB,RB,0,0,0,121
Donnel Pumphrey,PHI,RB,0,0,0,121
David Moore,FA,WR,0,0,0,166
Marquez Williams,FA,RB,0,0,0,121
Khalfani Muhammad,TEN,RB,0,0,0,121
Mason Schreck,CIN,TE,0,0,0,90
Chris Carson,SEA,RB,0,0,0,121
Quincy Adeboyejo,FA,WR,0,0,0,166
Keon Hatcher,OAK,WR,0,0,0,166
Taquan Mizzell,CHI,RB,0,0,0,121
Fred Ross,CAR,WR,0,0,0,166
Travin Dural,NO,WR,0,0,0,166
Devine Redding,FA,RB,0,0,0,121
Sean Culkin,LAC,TE,0,0,0,90
Amba Etta-Tawo,FA,WR,0,0,0,166
Younghoe Koo,FA,K,0,0,0,31
Brandon Reilly,BUF,WR,0,0,0,166
Shane Smith,NYG,RB,0,0,0,121
Krishawn Hogan,IND,WR,0,0,0,166
Dare Ogunbowale,FA,RB,0,0,0,121
Lance Lenoir,FA,WR,0,0,0,166
